,listing_id,name,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,review_scores_rating
3181,11020786,New South Boston Retreat w/ Parking,42.33898339,-71.03739947,House,10,2.0,3.0,7.0,94.0
3182,12545716,Luxury Apartment with Master King,42.34152494,-71.05592838,Apartment,2,1.0,1.0,1.0,93.0
3183,3792147,"Ocean View Penthouse Condo - Cool, Cozy & Inviting",42.33126133,-71.04614761,Condominium,1,1.0,1.0,1.0,91.0
3184,7745117,South Boston 2B/2B Condo,42.33137595,-71.04201159,Condominium,4,2.0,2.0,2.0,98.0
3185,4287989,One bedroom Condo with two decks!,42.3317907,-71.03818898,Apartment,2,1.0,1.0,1.0,93.0
3186,8055839,Updated South Boston Condo,42.33650945,-71.05513581,Apartment,4,1.0,2.0,2.0,88.0
3187,4090224,Modern 3BD+ private home-near BCEC,42.33501761,-71.05488151,House,10,1.5,3.0,3.0,97.0
3188,11757166,SEAPORT AREA WITH 2 BATHROOMS!!,42.33796164,-71.03975259,House,2,1.5,1.0,1.0,97.0
3189,6317446,Brand New 2 BR | 1 BA in So. BOS #2,42.33585656,-71.04589503,Apartment,4,1.0,2.0,2.0,97.0
3190,7841193,Sunny South Boston apartment,42.33812838,-71.02810867,Apartment,1,1.0,1.0,1.0,100.0
3192,11740527,Tourist Best Choice Master Bedroom Subway/Downtown,42.32999627,-71.05431806,Condominium,2,1.0,1.0,1.0,97.0
3193,8052617,Convention Cent- 10 min walk! BEST!,42.33923217,-71.04786861,Condominium,6,2.0,2.0,2.0,92.0
3194,13642024,Private bed/bath in heart of Southie!,42.33214299,-71.04048895,Condominium,2,1.0,1.0,1.0,80.0
3195,13477535,Great room in Southie,42.33533781,-71.05445977,House,2,1.0,1.0,1.0,100.0
3196,13969106,Beautifully Updated Single Family,42.33408619,-71.03105301,House,6,2.0,2.0,2.0,80.0
3197,6317722,Brand New 2 BR | 1 BA in So. BOS #3,42.33433822,-71.04482924,Apartment,4,1.0,2.0,2.0,97.0
3199,6796364,Luxury Penthouse w/ Parking 5 Mins from Airport,42.33711487,-71.05012861,Condominium,2,1.0,1.0,1.0,80.0
3203,5727231,Southie Beach Escape,42.33142429,-71.03473526,Apartment,4,1.0,2.0,1.0,100.0
3204,2843596,Perfect for BCEC!Free bike 3+ night,42.33409592,-71.02828761,Apartment,1,1.5,1.0,1.0,95.0
3205,10494550,SEAPORT AREA-PRIVATE BATH QUEEN BED,42.33799885,-71.03858635,House,2,1.0,1.0,1.0,96.0
3206,7855120,"Brand New 1 Bed Flat, South Boston",42.34316183,-71.05568055,Apartment,4,1.0,1.0,1.0,88.0
3207,10034183,"Large 1br/2bath, right by the water",42.33092984,-71.04146397,Apartment,2,2.0,1.0,1.0,100.0
3209,5054601,Large room with view on Downtown,42.3295266,-71.05843789,House,2,1.0,1.0,1.0,89.0
3210,12738641,Cozy Bedroom in South Boston,42.33482118,-71.04921201,Apartment,1,1.0,1.0,1.0,97.0
3211,14426124,Private Room in Modern Apartment Close to BCEC,42.33160049,-71.03635414,Apartment,2,1.0,1.0,1.0,100.0
3212,7611271,Brand New 4BR near Seaport + Ocean!,42.33181559,-71.03398667,House,7,2.5,4.0,4.0,99.0
3213,9626428,South Boston Condo,42.33202883,-71.03764391,Condominium,4,2.0,2.0,2.0,100.0
3214,5856633,Condo overlooking Boston Harbour,42.33138453,-71.04516439,House,5,2.0,2.0,3.0,100.0
3215,6544715,CitySide-South Boston,42.33676337,-71.04521564,House,10,1.5,5.0,6.0,91.0
3216,3415033,Great Location!,42.33932353,-71.05150317,Loft,1,1.0,1.0,1.0,100.0
3217,5004278,Lovely Southie Apt w. amazing views,42.33673999,-71.04212153,Apartment,2,1.0,1.0,1.0,99.0
3218,2135075,2/1 Entire Apt Harvard MIT Subway,42.33261327,-71.05485326,Condominium,4,1.0,2.0,2.0,85.0
3219,646087,1 Bed in Charming Southie Townhouse,42.33477464,-71.04995358,House,2,1.0,1.0,1.0,100.0
3220,2022303,LOCATION! Modern 2BD 2 BA w/Parking,42.341792,-71.05273626,Apartment,4,2.0,2.0,2.0,95.0
3221,13190410,Recently Renovated duplex with outdoor space,42.33962036,-71.05130744,Townhouse,14,2.0,5.0,8.0,100.0
3222,13671334,Perfectly located South Boston condo,42.33516961,-71.05454874,Apartment,2,1.0,1.0,1.0,95.0
3224,7330494,Private apt/w parking/cozy garden,42.33062472,-71.05557967,Apartment,2,1.0,1.0,1.0,98.0
3225,4151979,Spacious 4 bed condo South Boston  ,42.33614381,-71.03553077,Apartment,8,4.0,4.0,4.0,98.0
3226,7003280,Modern South Boston 2brm near MBTA,42.32998218,-71.05617128,Apartment,4,1.0,2.0,2.0,92.0
3227,9460898,Brand NEW South Boston 1 bedroom,42.34225207,-71.05711519,Apartment,4,1.0,1.0,1.0,100.0
3229,5380160,Stylish Home 10 min walk to BCEC!,42.34052677,-71.04866215,Apartment,2,1.0,1.0,1.0,94.0
3230,2021489,Spacious Updated Boston Room/Condo,42.33323136,-71.04932744,Condominium,3,1.0,1.0,1.0,87.0
3231,2021483,Spacious Updated 2 Bed Boston Condo,42.33535159,-71.04741305,Condominium,6,2.0,2.0,2.0,80.0
3232,13605196,"Spacious Apartment Next to Beach, Restaurants/More",42.33424341,-71.02855062,Apartment,3,1.0,1.0,1.0,100.0
3233,13555596,Beautifully renovated one bedroom,42.33791676,-71.02701324,Apartment,2,1.0,1.0,1.0,100.0
3234,257588,BOSTON LUXURY FOR LESS!!! NEAR BCEC,42.33066372,-71.03984208,Apartment,6,1.0,2.0,3.0,96.0
3236,11295065,Short Term 1.5BD - Great Location!,42.33302951,-71.05208722,Apartment,4,1.0,1.0,2.0,80.0
3237,6543678,Beautiful condo in city point,42.335055700000005,-71.0407859,Apartment,3,1.0,2.0,2.0,93.0
3238,6347026,Private Room & Bath-Luxury Townhome,42.33746332,-71.04509796,Townhouse,2,1.0,1.0,1.0,98.0
3239,12835086,"Cozy 1-bed in Boston's ""Southie""",42.33433586,-71.05025631,Apartment,3,1.0,1.0,1.0,82.0
3240,9508099,West Broadway Quarters - hostel style unit,42.341527,-71.05715199,Other,2,6.0,1.0,1.0,90.0
3241,13866156,Beautiful 1 Bedroom Condo in Ideal Location!,42.32940373,-71.05453298,Condominium,2,1.0,1.0,1.0,100.0
3242,6640662,444 W 4th St,42.33641689,-71.04769354,House,9,2.0,3.0,5.0,100.0
3244,11474629,Stylish Boston home,42.3382824,-71.05227309,Apartment,4,1.0,1.0,2.0,100.0
3245,5019306,Sunny Duplex Condo + Parking,42.33483783,-71.02973677,House,4,1.5,2.0,2.0,96.0
3246,11474006,Spacious apartment in South Boston,42.3346473,-71.05176024,Apartment,2,1.0,1.0,1.0,100.0
3248,11758169,LOCATION! Modern Boston Home,42.3387045,-71.05309135,House,8,2.0,2.0,3.0,96.0
3249,13586841,Quarters on Dot - hostel-style unit,42.33661677,-71.04541967,Other,2,5.0,1.0,1.0,80.0
3250,7836038,Comfortable room in large apartment,42.33160332,-71.05536302,Apartment,2,1.0,1.0,1.0,94.0
3251,6705513,One bedroom in a 2BD apartment,42.33145897,-71.04726309,Apartment,1,1.0,1.0,1.0,93.0
3252,7475557,"3 bed, 2 bath, by Downtown/Ocean/Telegraph Hill",42.33353515,-71.04847849,Apartment,10,2.0,3.0,7.0,99.0
3253,11653496,Tourist Best Choice Penhouse Subway/Downtown,42.33017748,-71.05234811,Condominium,6,2.0,2.0,3.0,96.0
3254,9507164,West Broadway Quarters - hostel unit,42.34331686,-71.05738385,Other,2,6.0,1.0,1.0,60.0
3255,1887581,"2bdrm, Walk to Downtown, Waterfront",42.34098303,-71.05023468,Apartment,6,1.0,2.0,3.0,86.0
3256,13586491,Quarters on Dot - hostel-style unit,42.33605903,-71.04592438,Other,2,5.0,1.0,1.0,90.0
3257,11767622,Tourist Best Choice Private Room Subway/Downtown,42.33062833,-71.0531478,Condominium,2,1.0,1.0,1.0,94.0
3258,2412715,Perfect Seaport Location ,42.33794927,-71.04194174,Apartment,4,2.0,2.0,2.0,90.0
3259,13028935,HUGE apartment in Southie,42.33122709,-71.05236964,Condominium,5,1.0,1.0,2.0,100.0
3260,12998582,Spacious 2BR Brownstone in Central Southie,42.33445095,-71.04741151,Apartment,6,1.5,2.0,2.0,100.0
3261,5590505,1 bedroom Condo in South Boston,42.33713729,-71.05199221,Apartment,2,1.0,1.0,1.0,100.0
3262,13864415,"Comfy room (C) near T, convention center, downtown",42.33919401,-71.04967213,Townhouse,2,2.0,1.0,1.0,93.0
3263,2021274,Modern Duplex 5 min to ConventionCt,42.33381828,-71.03319599999999,Condominium,5,1.0,1.0,2.0,93.0
3264,11947150,Spacious 1BR/1BA +Patio in Southie!,42.33549623,-71.05522404,Condominium,2,1.0,1.0,1.0,100.0
3265,6310903,Charming Victorian Home,42.33410982,-71.04507029,House,6,2.5,4.0,4.0,97.0
3266,395975,"Steps to Beach, Bars and Downtown!",42.33644032,-71.02874378,Apartment,3,1.0,1.0,1.0,98.0
3267,5999291,Charming 1BD Apt. South Boston,42.33273193,-71.04153713,Apartment,2,1.0,1.0,1.0,96.0
3269,7933149,West Broadway Quarters - hostel style unit,42.34304929,-71.05566569,Other,2,6.0,1.0,1.0,92.0
3270,1887507,Location!! Downtown Near Waterfront,42.34065579,-71.05116632,Apartment,2,1.0,1.0,1.0,87.0
3271,13864196,"Pleasant room(B)Near T,downtown, convention center",42.33935275,-71.05035151,Townhouse,2,2.0,1.0,1.0,91.0
3273,13044229,"Andrew Sq, South Boston - Modern Condo",42.3296389,-71.05510714,Apartment,2,1.0,1.0,1.0,93.0
3274,13863117,Cozy room(A) near T and downtown Boston,42.33897721,-71.05090218,Townhouse,2,2.0,1.0,1.0,94.0
3275,12208307,South Boston Apartment,42.33477751,-71.04858112,Apartment,1,1.0,1.0,3.0,100.0
3277,5163162,2 bed 1 bath near Downtown & Ocean,42.333020899999994,-71.05220255,Apartment,8,1.0,2.0,4.0,95.0
3279,9013631,3 bed 1 bath near Downtown & Ocean #3,42.33178081,-71.05236165,Apartment,11,1.0,3.0,8.0,100.0
3280,5851489,1 bed in gorgeous S. Boston Condo,42.3397966,-71.04881414,Apartment,1,1.0,1.0,2.0,100.0
3281,4196643,3/1 Harvard MIT Downtown Subway,42.33024549,-71.05546171,Apartment,6,1.0,3.0,3.0,85.0
3283,13550969,3 bed 1 bath near Downtown/Ocean #2,42.33146036,-71.0531129,Apartment,11,1.0,3.0,8.0,100.0
3284,8930592,Luxury 3 BD Private Home in Boston,42.33524293,-71.04390496,House,8,1.0,3.0,4.0,92.0
3285,12665563,Amazing South Boston Apartment,42.3348437,-71.04995025,Apartment,2,1.0,1.0,1.0,89.0
3286,4261784,Big room steps to BCEC conv center!,42.33685478,-71.04693754,Apartment,2,1.0,1.0,1.0,87.0
3287,4261781,20% off! Steps to BCEC conv center,42.33764799,-71.04500814,Apartment,2,1.0,2.0,2.0,90.0
3288,10749794,"1 Queen/2 Twin, near Downtown/Ocean",42.33305541,-71.0484048,Condominium,6,1.0,1.0,4.0,99.0
3289,14107067,Large Luxury Condo Loft Close to Downtown Boston,42.33550118,-71.03201441,Apartment,5,2.0,2.0,2.0,97.0
3290,14663743,"Southie Gem, Sleeps 7, Room to Spread Out",42.33604115,-71.05393262,Apartment,7,2.0,2.0,4.0,100.0
3291,12534735,Adorable single family home,42.33304405,-71.02920970000001,House,4,1.0,1.0,1.0,100.0
3292,5384923,Historic Charm with Modern Details,42.33775519,-71.04743668,House,3,1.0,1.0,2.0,99.0
3293,4402209,l GREAT ROOM BOSOTN,42.35208077,-71.13599057,House,2,1.0,1.0,1.0,100.0
3295,11818157,Room (bedroom),42.34802553,-71.13730591,Apartment,2,1.0,1.0,1.0,84.0
3298,6476613,"Cool Place in Allston, Boston.",42.35244545,-71.13715111,Apartment,2,0.0,1.0,1.0,100.0
3299,95453,Royal Street Studio: by Spare Suite,42.35937208,-71.13155989,Apartment,2,1.0,0.0,1.0,98.0
3301,3866526,k Best Room Boston,42.35026029,-71.14361308,House,2,2.0,1.0,1.0,100.0
3303,13590412,Hot Pad for your trip to Beantown,42.34934248,-71.12908093,Apartment,4,1.0,1.0,2.0,96.0
3304,4106372,"West Boston BU, 2 BR 3 Bed Apt.",42.35266233,-71.12624835,Apartment,7,1.0,2.0,3.0,93.0
3305,8310653,Spacious and modern room by the T,42.35334442,-71.12693352,Apartment,2,1.0,1.0,1.0,96.0
3306,2114274,Sunny private room with comfy bed,42.35136145,-71.12615239,Apartment,2,1.0,1.0,1.0,95.0
3307,3353,Private & Small for Solo Travelers,42.35501678,-71.12759006,Apartment,1,1.0,1.0,1.0,90.0
3308,7052171,Living room in a 4BR/2BA house,42.34763753,-71.13235922,House,1,2.0,1.0,1.0,100.0
3309,3677662,Room in stylish 2-bedroom flat.,42.35572891,-71.13072245,Apartment,2,1.0,1.0,1.0,95.0
3310,2930663,b **SPACIOUS & SUNNY ROOM BOSTON**,42.35425366,-71.13715329,House,2,2.0,1.0,1.0,95.0
3311,7868209,Beautiful Sunny Bedroom in Boston,42.35026472,-71.12703309999999,Apartment,2,1.0,1.0,1.0,90.0
3312,4293597,a Cozy Sunroom in Allston,42.35019417,-71.14215165,House,1,2.0,1.0,1.0,92.0
3313,7283351,"Private room, steps to green line",42.35065647,-71.13997201,Apartment,1,1.0,1.0,1.0,88.0
3314,1839549,a*SUNNY BRIGHT & COZY ROOM BOSTON*,42.35231133,-71.13655217,House,2,2.0,1.0,1.0,94.0
3315,6227976,Safe Quiet Neighborhood by Harvard,42.36017549,-71.1291039,Apartment,1,1.0,1.0,1.0,60.0
3317,8112652,Boston University Harvard MIT 2RR,42.35502536,-71.13740266,House,1,1.5,1.0,1.0,95.0
3318,6976414,Modern luxury Master bedroom,42.34856092,-71.13212688,Apartment,2,1.0,1.0,1.0,100.0
3319,10353263,Private Bedroom with Balcony,42.35219989,-71.13442737,Apartment,2,1.0,1.0,1.0,93.0
3321,10253416,Smart Studio w/Morphing Bed,42.36444258,-71.13058405,Condominium,2,1.0,0.0,0.0,80.0
3324,13024208,Fourth Floor 1BR Near Harvard,42.36424315,-71.13135873,Condominium,2,1.0,1.0,1.0,100.0
3325,9109401,**New** Boston Victorian 3BR Condo,42.352867700000004,-71.13933817,Condominium,6,1.0,3.0,3.0,95.0
3326,8552338,Sunny Room  Allston,42.36022455,-71.13355804,House,2,2.0,1.0,1.0,60.0
3327,11255643,Cozy room at a great location,42.35153184,-71.12500876,Apartment,3,1.0,1.0,2.0,94.0
3328,13696794,Specious room in Allston,42.35315202,-71.12966786,Apartment,2,1.0,1.0,1.0,90.0
3330,11304657,Charming apartment in an artsy area,42.35877289,-71.13183188,Apartment,4,1.0,2.0,2.0,100.0
3331,14220964,Serenity Room near Harvard Square,42.36172483,-71.12716152,House,2,1.0,1.0,1.0,100.0
3332,3519768,Allston Red House: By Spare Suite,42.35935511,-71.12935441,Apartment,3,1.0,1.0,3.0,98.0
3334,9813223,Loaded studio steps to Comm/Harv Av,42.35105232,-71.133836,Apartment,2,1.0,0.0,2.0,93.0
3336,10032327,Cozy Apartment in a Great Location,42.34944609,-71.13080634,Apartment,4,1.0,1.0,2.0,99.0
3337,4909590,BU/BC Loaded Studio @ Comm/Harv Ave,42.35049293,-71.13328057,Apartment,4,1.0,0.0,3.0,97.0
3339,9445192,Cozy Room in Brookline Apartment,42.3479884,-71.13939138,Apartment,1,1.0,1.0,1.0,90.0
3340,6728273,Cozy 2 bdr close to Harvard.,42.35849966,-71.12822625,Apartment,4,1.0,2.0,2.0,94.0
3341,13450030,"Allston, Close to Harvard Business School + BU I",42.35882253,-71.13018411,Apartment,2,2.0,1.0,1.0,94.0
3343,3898015,g Private entrance room Allston ,42.34998843,-71.14420208,House,2,2.0,1.0,1.0,96.0
3344,3897995,i Massive Sunny Room Allston/BostoN,42.35054345,-71.14384402,House,2,2.0,1.0,1.0,95.0
3346,14203428,Smiling Buddha Bedroom near Harvard,42.36077501,-71.12743714,Apartment,2,1.0,1.0,1.0,100.0
3347,14055887,Private cozy room,42.35452545,-71.13657899,House,1,1.5,1.0,1.0,100.0
3348,4340110,Bedroom next to Boston University,42.35294579,-71.12187298,Apartment,2,1.0,1.0,1.0,96.0
3349,3701108,sunny furnished studio close to T,42.34645247,-71.13489574,Apartment,2,1.0,0.0,1.0,91.0
3351,6838488,Holman Rental Unit #2 Near Harvard,42.35769453,-71.12869547,House,8,2.5,4.0,6.0,85.0
3352,7894645,Cozy room close to BU/Harvard,42.35514819,-71.13799961,House,1,1.5,1.0,1.0,87.0
3353,13801598,"Perfectly Located 2BR apt, 1 private room",42.35219162,-71.12261441,Apartment,2,1.0,1.0,1.0,100.0
3355,13515084,"Allston, Close to Harvard Business School + BU F",42.35720643,-71.12871661,House,2,2.0,1.0,1.0,90.0
3357,13530359,August sublet in Allston (from 08/03),42.35497619,-71.12949326,Apartment,1,2.0,1.0,1.0,100.0
3358,13355213,VERY convenient COUCH in a LUXURIOUS house near BU,42.34999923,-71.13325251,House,1,2.0,1.0,1.0,100.0
3360,14153636,King Zen Room near Harvard Business School,42.36093263,-71.12548837,Apartment,2,1.0,1.0,1.0,100.0
3365,3897963,j Allston green rm w/ private exit ,42.34996427,-71.14370959,House,2,2.0,1.0,1.0,96.0
3366,14231732,Big and clean in Amazing location!!,42.3504619,-71.12950478,Apartment,2,1.0,1.0,1.0,96.0
3367,11530331,Beautiful 1 Room Apt at Allston,42.34805623,-71.13338313,Condominium,4,1.0,1.0,2.0,100.0
3368,3420221,"d Quiet, Close to T Allston/Bright",42.353397799999996,-71.14235466,House,2,2.0,1.0,1.0,87.0
3369,3901439,h Spacious room Allston/Brighton ,42.34989153,-71.14256571,House,2,2.0,1.0,1.0,92.0
3370,13415816,"king size bed,clear and neat,wifi, 2min to train",42.35422819,-71.12701636,Apartment,2,1.0,1.0,1.0,80.0
3371,12873559,Cozy modern room by the T,42.35256659,-71.12539768,Apartment,2,1.0,1.0,1.0,100.0
3372,13430656,Apt by packards corner! 1 be/1aero,42.35174297,-71.12733594,Apartment,4,1.0,1.0,2.0,90.0
3373,13578106,Close to everything in Boston/Cambridge,42.35490972,-71.13806502,House,1,1.5,1.0,1.0,100.0
3374,5762866,Charles Regatta - Walk to the River,42.35811825,-71.13091372,Apartment,4,1.0,1.0,1.0,96.0
3376,7055184,Clean bedroom in Allston,42.35507102,-71.13262778,House,1,1.0,1.0,1.0,50.0
3378,6761345,Large Bedroom at Allston,42.35405674,-71.12737268,Apartment,1,1.0,1.0,1.0,40.0
3379,8238078,Excellent access Harvard Boston Univercity,42.35452204,-71.13872848,House,1,1.5,1.0,1.0,84.0
3381,11022736,Studio Apartment,42.34772207,-71.13355036,Apartment,3,1.0,0.0,2.0,80.0
3382,10231171,Allston Close to Harvard Business School + BU C,42.35857131,-71.12983367,House,2,2.0,1.0,1.0,94.0
3383,831744,Artful + central Allston apartment,42.35283178,-71.13295587,Apartment,3,1.0,1.0,1.0,96.0
3384,13606268,Packards Corner Studio,42.35195924,-71.12064305,Apartment,2,1.0,0.0,1.0,86.0
3385,12655758,"Near train, Boston Uni & College!",42.34877625,-71.13132203,Apartment,2,1.0,1.0,1.0,77.0
3386,8579799,Beautiful Apt in a Great Location!,42.34942212,-71.12938809,Apartment,4,1.0,1.0,1.0,98.0
3387,8301150,"Beautiful, Spacious Apt in Allston!",42.34908408,-71.13689601,Apartment,2,1.0,1.0,1.0,87.0
3388,10809,Private Room with 2 Beds share Bath,42.35478799,-71.13208846,Apartment,4,0.0,1.0,2.0,70.0
3390,13019695,"NEW: Allston 2BR, Clean and Cozy",42.34848106,-71.13623582,Apartment,4,1.0,2.0,2.0,92.0
3391,10807,Budget Double - share bath ,42.35412286,-71.13048573,House,2,1.0,1.0,1.0,60.0
3392,10021398,"Charming room in Boston, MA",42.35173454,-71.13762471,Apartment,2,1.0,1.0,1.0,93.0
3395,4861476,Boston Huge 2BR Packards Corner St.,42.354375700000006,-71.12548069,House,7,1.0,2.0,3.0,94.0
3396,12873268,Spacious modern 2BR apt by the T,42.35468893,-71.12760272,Apartment,5,1.0,2.0,2.0,70.0
3397,12233830,Modern Boston 2+ Bdrm Harvard/BU,42.35674094,-71.1365156,Apartment,6,1.0,3.0,4.0,96.0
3398,13592046,Cozy and Modern Bedroom #3: Subway/BU/BC/Harvard,42.35438527,-71.13118019,Apartment,2,1.0,1.0,1.0,91.0
3399,13004551,Sleek 2BR Next to Harvard,42.364222999999996,-71.13069165,Condominium,6,2.0,2.0,2.0,93.0
3400,6923942,Room in a Luxury Apt - Harvard Sqr,42.34877052,-71.13343779,Apartment,1,1.0,1.0,1.0,80.0
3402,12592696,Clean and comfort bedroom,42.34772212,-71.13526355,Apartment,1,1.0,1.0,1.0,100.0
3405,4598026,"Very Central, Safe and Quiet",42.35046782,-71.13581039,Apartment,1,1.0,1.0,1.0,95.0
3406,4351970,Cozy modern BD w/ great city access,42.36020736,-71.11814967,Apartment,2,1.0,1.0,1.0,80.0
3408,11528125,One bedroom with TV and balcony,42.35268367,-71.12124797,Apartment,2,1.0,1.0,1.0,100.0
3409,7797744,Allston Close to Harvard Business E,42.35758807,-71.12854637,House,1,1.0,1.0,1.0,96.0
3410,9496337,Spacious and Sunny Boston Bedroom,42.36208644,-71.12470255,House,3,1.0,1.0,2.0,90.0
3411,4294835,b Pleasant & Peaceful near T & Bus,42.35021722,-71.14352209,House,2,2.0,1.0,1.0,90.0
3412,14655187,Private Bathroom Sunny Room with Own Deck,42.35368863,-71.1415454,House,2,1.0,1.0,1.0,100.0
3415,13236820,Allston: The Blue Room,42.34827123,-71.13494337,Apartment,2,1.0,1.0,1.0,100.0
3416,10706413,Cozy and Modern Bedroom #1: Subway/BU/BC/Harvard,42.35346124,-71.13266223,Apartment,2,1.0,1.0,1.0,91.0
3417,13685207,Stylish 3BR in Trendy Allston,42.34972173,-71.13111851,Apartment,6,2.0,3.0,3.0,93.0
3418,5661246,Private Studio Apartment in a Central Location,42.34967163,-71.13114441,House,2,1.0,0.0,1.0,91.0
3419,7479725,Sunny bedroom in Allston,42.36083829,-71.13559988,House,2,2.0,1.0,1.0,95.0
3420,11896394,Studio Allston,42.3485404,-71.13754549,Apartment,2,1.0,1.0,2.0,88.0
3422,11036835,Lower Allston Room Master Bedroom,42.36060819,-71.1318797,Apartment,1,1.0,1.0,1.0,100.0
3423,13002808,Private & Sunny Bedroom - 2 min. from T station,42.34869537,-71.13325088,Apartment,2,1.0,1.0,1.0,93.0
3426,4710583,Cozy Attic Bedroom in Allston,42.35977397,-71.13534875,House,2,2.0,1.0,1.0,100.0
3427,12755021,"Extended studio, two futons",42.34832593,-71.13613371,House,3,1.0,1.0,2.0,80.0
3428,13017064,Modern 2BR Next to Harvard,42.36426654,-71.13078915,Condominium,4,2.0,2.0,2.0,80.0
3430,13345701,"Allston, Close to Harvard Business School + BU H",42.35913733,-71.13005211,Apartment,2,2.0,1.0,1.0,88.0
3431,5858133,Lower Allston is the new Harvard Sq,42.36230908,-71.1349421,House,2,1.0,1.0,1.0,100.0
3432,14443295,"Brand New Renovations, Private Apartment on T!",42.35075578,-71.12870645,Apartment,2,1.0,1.0,1.0,100.0
3433,7395978,Private Bedroom/Bathroom! Allston,42.35086692,-71.12917518,Apartment,2,1.0,1.0,1.0,90.0
3434,9834617,Room Boston University Harvard,42.35518988,-71.13798366,House,1,1.5,1.0,1.0,100.0
3435,12262803,Private Allston Bedroom w/ Parking,42.36320793,-71.13441719,Apartment,2,1.0,1.0,1.0,100.0
3437,7527677,Cosy Bedroom by Harvard,42.3589929,-71.12883794,House,1,1.0,1.0,1.0,40.0
3439,8758450,Charming 1BD near BU in front of T.,42.34737835,-71.13722682,Apartment,2,1.0,1.0,1.0,100.0
3440,14572515,Clean and comfort room near Boston University,42.35107295,-71.12679922,Apartment,1,1.0,1.0,1.0,95.0
3444,5593939,Boston Updated Pad for Your Trip!,42.34923036,-71.12990007,Apartment,4,1.0,1.0,2.0,96.0
3445,12540640,Pull out sofa next to T stop and 10 mins to BU,42.35189565,-71.12958036,Apartment,2,1.0,1.0,1.0,95.0
3446,13327034,"Allston, Close to Harvard Business School + BU G",42.35860656,-71.13057532,House,2,2.0,1.0,1.0,91.0
3448,72811,By Harvard/Cambrdge: Allston/Boston,42.35686087,-71.1305779,Apartment,2,0.0,1.0,2.0,91.0
3449,5889190,"Sunny, Safe, Spacious Room Near T!",42.35284214,-71.12815277,Apartment,2,1.0,1.0,1.0,98.0
3450,9854083,"One year from Sept, Harvard MIT Boston university",42.35614366,-71.13712073,House,1,1.5,1.0,1.0,80.0
3451,6823017,"Allston, Close to Harvard Business School + BU A",42.3590255,-71.130658,House,2,2.0,1.0,1.0,93.0
