,listing_id,name,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,review_scores_rating,City
2169,1003890,PRIVATE 3 BEDROOM HOME,47.52987252524498,-122.35982333721563,House,6,1.0,3.0,3.0,93.0,Seattle
2171,8153673,NE of UW mother in law apartment,47.676065757795584,-122.27688351126804,Apartment,3,1.0,1.0,1.0,100.0,Seattle
2172,7936712,Stunning Magnuson Park Condo,47.68417280898952,-122.26551010669228,Apartment,4,2.0,2.0,2.0,95.0,Seattle
2173,2642359,"Lg private bed/BA, parking, near UW",47.68508737207297,-122.26709930059818,Loft,2,1.0,1.0,1.0,86.0,Seattle
2174,6528342,Group / family home for Christmas,47.677869134644965,-122.27183023272067,House,6,2.0,4.0,4.0,100.0,Seattle
2175,9820818,View Ridge Cottage on Burke-Gilman,47.6764701385461,-122.26818273750985,Apartment,5,1.0,2.0,3.0,100.0,Seattle
2176,8754180,Viewridge Home,47.68171495424424,-122.2760225278756,House,8,2.0,3.0,4.0,60.0,Seattle
2177,8904766,"""Sprocket"" room close to Downtown",47.52543166211981,-122.27823367574915,House,2,1.0,1.0,1.0,100.0,Seattle
2178,3186785,Bedouin paradise w/ full kitchen,47.521293514726146,-122.27318225358843,House,6,1.0,1.0,1.0,98.0,Seattle
2180,8006745,South Seattle Urban Farmhouse-,47.52765189488406,-122.26596615370005,House,4,2.0,3.0,2.0,100.0,Seattle
2181,7013085,Uncommon Abode close to downtown,47.527645088452736,-122.27740239464651,House,4,1.0,2.0,2.0,90.0,Seattle
2182,6546748,Lake Washington Waterfront Home,47.52456532560882,-122.26091882202795,House,6,3.0,3.0,3.0,100.0,Seattle
2183,4526737,Quiet retreat by waterfront park,47.52749353583138,-122.26095748026836,Apartment,2,1.0,1.0,1.0,100.0,Seattle
2185,4735761,Comfy bunkbed 2 close to lightrail!,47.524135325384854,-122.27597636170242,Apartment,4,1.0,1.0,1.0,94.0,Seattle
2186,1672979,Comfy Home Near Seward Park Seattle,47.52751063838765,-122.26662779892445,House,2,2.0,1.0,1.0,96.0,Seattle
2187,7388899,Warm Urban Charmer--Double Bed Room,47.51905405124624,-122.27041778578705,House,2,1.0,1.0,2.0,93.0,Seattle
2188,8052307,420 Cozy couch close to lightrail!,47.52283446089736,-122.27399223936912,Apartment,2,1.0,1.0,1.0,93.0,Seattle
2190,6117473,Urban TREEHOUSE & Homestead,47.5297563485341,-122.2756999076422,Treehouse,2,1.0,1.0,1.0,92.0,Seattle
2192,7745016,Single Bdr @Seattle Urban Homestead,47.53066672616261,-122.27540901110807,House,2,1.0,1.0,1.0,100.0,Seattle
2193,6557297,"Cozy, convenient btw airport & city",47.519886124604,-122.27405536132936,House,2,1.0,1.0,1.0,94.0,Seattle
2194,1263470,Sweet Seattle Urban Homestead 1 Bdr,47.5308975218507,-122.27711602192696,House,2,1.0,1.0,1.0,77.0,Seattle
2195,7415378,Spacious House btw Airport and City,47.519816641595256,-122.27476362225285,House,14,2.0,2.0,3.0,100.0,Seattle
2197,7902382,The Pink Room by the Lake,47.517340677527564,-122.26137062343484,House,2,1.0,1.0,1.0,95.0,Seattle
2198,4772997,Private lower level of new home,47.50850258184453,-122.26098035117252,House,2,1.0,1.0,1.0,99.0,Seattle
2199,4708075,Warm Urban Charmer,47.51855437022772,-122.27077496614694,House,2,1.0,1.0,1.0,92.0,Seattle
2200,3859882,Spacious room in Lake View home,47.5189385593855,-122.25708494330422,House,2,1.0,1.0,1.0,100.0,Seattle
2201,4711069,Craftsman with view of Seattle ,47.51016433184045,-122.26044257103932,House,12,3.0,4.0,4.0,91.0,Seattle
2202,7713043,Comfy&Peaceful Vintage Trailer,47.50728407352253,-122.25418857514202,Camper/RV,2,0.0,0.0,2.0,91.0,Seattle
2203,174636,"2 Rooms available, view of the lake",47.511457195764024,-122.25608099593698,House,3,1.0,1.0,2.0,95.0,Seattle
2204,8195348,Redwing Street Air B&B,47.51745341050663,-122.25818608263887,House,2,1.0,1.0,1.0,100.0,Seattle
2205,7902068,Luck Dragon Room w/Breakfast,47.51790136011096,-122.26221266722428,House,2,1.0,1.0,1.0,90.0,Seattle
2206,4832481,Comfy Bed With View of Pine Tree,47.51465168951202,-122.25932018738199,House,2,1.0,1.0,1.0,95.0,Seattle
2207,7902268,The Klimt Room w/Breakfast,47.51738572657421,-122.2614845108972,House,2,1.0,1.0,1.0,98.0,Seattle
2208,4559222,Comfortable Room in Lake View Home,47.518524058839596,-122.25782565328406,House,2,1.0,1.0,1.0,92.0,Seattle
2209,7902330,The Lake Washington Room w/ View,47.51882896670651,-122.26105641125031,House,2,1.0,1.0,1.0,97.0,Seattle
2210,6249164,Single in Colorful Seattle Home,47.51637103369653,-122.25994704025032,House,1,1.0,1.0,1.0,99.0,Seattle
2213,2027236,"Relax in the city, private entrance",47.50839421356433,-122.25823860852604,House,2,1.0,1.0,1.0,93.0,Seattle
2214,3673011,Ensuite bathroom & private entrance,47.55946044723176,-122.28303397844972,House,2,1.0,1.0,1.0,98.0,Seattle
2215,6577295,Private Bed & Bath Near Lightrail,47.563607937044935,-122.29479611254796,Townhouse,2,1.0,1.0,1.0,95.0,Seattle
2216,4384000,Beautiful Mount Baker Craftsman,47.58811613025289,-122.29230814944256,House,5,2.5,2.0,4.0,80.0,Seattle
2217,3147706,Guest Suite with Separate Entrance,47.560746429114026,-122.28313857119326,House,3,1.0,1.0,1.0,95.0,Seattle
2218,1900698,Cozy room in diverse neighborhood,47.552197944752706,-122.27984408924002,Apartment,2,1.5,1.0,1.0,91.0,Seattle
2219,4157572,Modern Amenities in Spacious Home,47.56726880145243,-122.29014726131406,House,2,1.5,1.0,1.0,98.0,Seattle
2221,3642289,A lively house near Seward Park,47.549847490165405,-122.27321414696813,House,2,1.0,1.0,1.0,97.0,Seattle
2222,3022564,"Contemporary Studio, Columbia City",47.55908285423865,-122.28346610346253,Loft,2,1.0,0.0,1.0,98.0,Seattle
2223,2203983,Columbia City Cottage,47.56086617266625,-122.28612411092868,House,2,1.0,0.0,1.0,94.0,Seattle
2224,215882,Relaxing Garden Cottage w/ Hot Tub!,47.561297038408405,-122.28121860707182,Cabin,2,1.0,1.0,1.0,97.0,Seattle
2225,491958,Columbia City Treehouse Apartment ,47.560511109106216,-122.2789483009719,Apartment,4,1.0,1.0,2.0,96.0,Seattle
2226,190984,Home in Hillman City,47.55284232273945,-122.27789357074042,Apartment,2,1.0,1.0,1.0,87.0,Seattle
2227,1599856,2.5 Blocks from Anywhere,47.55672669926962,-122.28618332993851,House,6,1.0,2.0,3.0,92.0,Seattle
2228,1223644,Cozy Apt in Historic Columbia City,47.55634092076103,-122.28396890002443,Apartment,3,1.0,1.0,1.0,96.0,Seattle
2229,3246706,"""Green"" House On the Light Rail",47.56359080252334,-122.29678046690648,House,2,1.5,1.0,1.0,93.0,Seattle
2230,1305009,Bedroom w/ Kitchenette & Bathroom,47.56249871748814,-122.29751476106705,House,2,1.0,1.0,1.0,98.0,Seattle
2231,8952253,Clean and Comfy Columbia City Home,47.55393868514143,-122.2856508330274,House,6,2.5,3.0,3.0,100.0,Seattle
2232,4041868,Seward Park-Sleeps 10- Int'l Dist.,47.547716971133205,-122.2738361172628,House,10,2.0,3.0,5.0,71.0,Seattle
2234,7750477,3 BR House Close To Light Rail,47.57095725362339,-122.29906278302977,House,9,2.5,3.0,6.0,100.0,Seattle
2236,2721575,Columbia City apartment,47.561020953544684,-122.27944534044815,Apartment,2,1.0,1.0,1.0,97.0,Seattle
2237,1738425,Relax in best of City and Country,47.562880239228285,-122.29824291454105,House,2,1.5,1.0,1.0,97.0,Seattle
2238,2471659,"Charming, split-level 1BD retreat",47.5537712008494,-122.28368395751892,House,2,1.0,1.0,1.0,96.0,Seattle
2239,6078382,Farm House in the City,47.569985177143316,-122.297272190932,House,2,1.0,1.0,1.0,99.0,Seattle
2240,7585688,La Guarida...peaceful sanctuary,47.57502400008718,-122.29730565593886,Apartment,3,1.0,1.0,1.0,91.0,Seattle
2241,3120652,2 Bedroom Columbia City Home,47.563180160266704,-122.28492313074786,House,5,1.0,2.0,2.0,91.0,Seattle
2242,4922836,Private bed/bath in stylish twnhome,47.56504779665536,-122.29285933922941,House,2,1.0,1.0,1.0,95.0,Seattle
2243,1433440,Near Columbia City Light Rail,47.564917689138525,-122.29263859344162,House,2,1.0,1.0,1.0,88.0,Seattle
2244,2980762,Private Room and Bath,47.547237804566535,-122.27312260098104,House,2,1.0,1.0,1.0,92.0,Seattle
2245,1733747,Relax in best of City Green Living,47.56335569330284,-122.29821975419424,House,2,1.5,1.0,1.0,97.0,Seattle
2246,1455269,Private Seattle/Columbia City MIL,47.56791473873067,-122.29073563109327,House,6,1.0,3.0,4.0,97.0,Seattle
2247,1457330,Family Home for Urban Travelers,47.56791074194921,-122.29338842432335,House,6,2.0,3.0,3.0,95.0,Seattle
2248,7420488,Cheerful Seattle - Cozy Room,47.5466995762533,-122.27802965164813,House,1,1.0,1.0,1.0,100.0,Seattle
2249,8902887,"Bright 1 bed Columbia City, Seattle",47.56856234518449,-122.29053889594616,House,3,1.0,1.0,1.0,97.0,Seattle
2250,5175464,Cozy Columbia City Studio Apt,47.557782691065796,-122.2820305689717,Apartment,2,1.0,0.0,1.0,86.0,Seattle
2251,7411863,Room E Single Bed in the conner,47.561358869605094,-122.29390940637586,House,1,2.5,1.0,1.0,92.0,Seattle
2252,2856806,Modern Views ,47.56575407772693,-122.29041638007338,House,6,2.5,3.0,2.0,93.0,Seattle
2253,693956,Green built home in Columbia City,47.56252750972214,-122.29243979505466,House,6,2.5,3.0,2.0,97.0,Seattle
2254,5682316,Charming Seattle Guesthouse,47.56361066106268,-122.2890519247489,Cabin,3,1.0,1.0,2.0,98.0,Seattle
2255,8597800,Relaxing & Spacious Suite,47.554872959488506,-122.27783298293508,House,4,1.5,1.0,2.0,100.0,Seattle
2256,4707171,Charming Columbia City Apartment,47.55742344650298,-122.2812687388707,Apartment,7,1.0,2.0,3.0,92.0,Seattle
2258,7417852,Cheerful Seattle - Sunny Room,47.548472444647494,-122.27842801961391,House,2,1.0,1.0,1.0,96.0,Seattle
2260,7262142,Cozy charming 1 bedroom apartment,47.55463414853558,-122.27462463304931,Apartment,2,1.0,1.0,1.0,99.0,Seattle
2261,7615170,Columbia City Live-Above Loft,47.55945175447067,-122.2836336646569,Loft,2,1.0,1.0,1.0,100.0,Seattle
2262,609610,A place to stay: studio apartment,47.56961534584622,-122.29395530150327,House,2,1.0,1.0,2.0,95.0,Seattle
2263,8326413,One bedroom in the heart of Seattle,47.561838253124,-122.28908385225428,House,2,1.0,1.0,1.0,96.0,Seattle
2265,7480196,"Spacious, 3BR/1BA Home",47.56185200419561,-122.27856473633587,House,6,1.0,3.0,4.0,94.0,Seattle
2266,8774504,Cozy-Mod & Bright - Near Light Rail,47.556673147882655,-122.28230545492693,House,8,2.0,3.0,5.0,100.0,Seattle
2267,8627921,Dahl House in Columbia City,47.56085902790564,-122.27596785564471,House,4,1.0,1.0,2.0,98.0,Seattle
2268,788146,Columbia City~Large room/Arty house,47.55142191958175,-122.28087470544064,House,2,1.5,1.0,1.0,97.0,Seattle
2269,9217446,Private Room in House on Light Rail,47.5519523237381,-122.2878218977537,House,2,1.0,1.0,1.0,100.0,Seattle
2270,2016613,"Very nice modern house, room for 8",47.56432648236372,-122.28829203724352,House,8,3.0,4.0,5.0,94.0,Seattle
2271,2695493,Urban Oasis: Cozy 1BD Apartment,47.55585809875672,-122.27292114415428,House,2,1.0,1.0,1.0,98.0,Seattle
2273,7922663,Charming Downtown View  Room #2,47.58900742765114,-122.29743337153411,House,2,1.0,1.0,1.0,100.0,Seattle
2275,9075656,Mt. Baker Private Bedroom and Bath,47.571674497462084,-122.28772083668049,House,2,1.0,1.0,1.0,100.0,Seattle
2277,1983713,Peaceful Retreat in the City,47.59090863759553,-122.29477767361395,House,4,1.0,1.0,1.0,97.0,Seattle
2278,7363727,Your own private getaway,47.57868657801485,-122.29152464393894,House,2,1.0,1.0,1.0,98.0,Seattle
2280,6274351,Craftsman near Lake WA / light-rail,47.57589070198042,-122.28847781021194,House,1,1.0,1.0,1.0,100.0,Seattle
2281,777159,Spacious 3BR/3BA Craftsman,47.57931034783584,-122.29288601841937,House,7,3.0,3.0,3.0,93.0,Seattle
2283,674113,Ethiopian cottage # 2,47.56840825240406,-122.28621404522764,House,1,1.0,1.0,1.0,96.0,Seattle
2284,8053128,Room for visiting Medical Students!,47.590748127790214,-122.29534593647057,House,2,1.5,1.0,1.0,100.0,Seattle
2285,7534300,Mt. Baker Home with Roof Top Views,47.59095881989424,-122.294553315333,Bed & Breakfast,3,2.0,1.0,2.0,100.0,Seattle
2286,1009838,Private room in Seattle,47.569473259972725,-122.28010651563277,House,3,1.0,1.0,1.0,90.0,Seattle
2287,9823290,Cozy Seattle Bedroom,47.58565007208705,-122.29288651038523,House,2,1.0,1.0,1.0,100.0,Seattle
2288,5194332,Studio with Lake Washington view,47.5834932048102,-122.28897153504141,Apartment,3,1.0,0.0,1.0,99.0,Seattle
2289,841274,Goat Hill House Apartment,47.58357241126121,-122.29590102447557,Apartment,5,1.0,1.0,3.0,95.0,Seattle
2290,8904748,Great home for friends or family,47.58491464185775,-122.29184860519804,House,5,2.0,2.0,3.0,100.0,Seattle
2291,8734809,"Bright, Cozy and Spacious 1 Bedroom",47.565298609623184,-122.28471919672924,Apartment,4,1.0,1.0,2.0,100.0,Seattle
2293,4461706,'Streaming in Seattle,47.56840749372152,-122.28121875017176,Camper/RV,2,1.0,1.0,1.0,100.0,Seattle
2294,3890786,"Sunset Splendor 1C, gorgeous view!",47.58963047850014,-122.29516612769585,Apartment,6,1.0,2.0,3.0,100.0,Seattle
2296,5559063,"Spacious, Light-filled Townhome",47.5890758255632,-122.29765851968551,House,4,1.5,2.0,2.0,80.0,Seattle
2297,4126284,"Private Room, Shared 1.5 bath",47.5664960257722,-122.28641223279858,Apartment,2,1.5,1.0,1.0,89.0,Seattle
2298,1209447,3 Bedroom Home close to lake,47.5682171747306,-122.28167318833198,House,6,2.0,3.0,3.0,89.0,Seattle
2299,4364285,Private Townhome 2 bedroom 1.5 bath,47.56486080719127,-122.28544558181022,House,5,1.5,2.0,2.0,94.0,Seattle
2300,6716874,Brand New Daylight Apartment,47.567008791923726,-122.28110124374777,Apartment,2,1.0,1.0,1.0,96.0,Seattle
2302,3677729,Seattle Bungalow private room,47.583444041790706,-122.29586773599718,House,2,1.0,1.0,1.0,99.0,Seattle
2303,1097520,Relaxed sophistication in Mt. Baker,47.56904275863821,-122.2828220275372,Apartment,2,1.5,1.0,1.0,96.0,Seattle
2304,2898954,Room & Private Bath near Light Rail,47.57963607662837,-122.29341107072979,House,2,1.0,1.0,1.0,98.0,Seattle
2305,826436,Art Deco '33 BnB near Columbia City,47.57549925294165,-122.29064478808964,Bed & Breakfast,2,1.0,1.0,1.0,92.0,Seattle
2307,3849918,"Sunset Splendor 2B,  gorgeous view!",47.589851448872054,-122.29513150252384,Apartment,6,1.0,2.0,3.0,85.0,Seattle
2308,7382303,Grapevine Cottage in Mt Baker,47.58013015586165,-122.28562135651396,House,2,1.0,1.0,2.0,98.0,Seattle
2309,5376433,Fantastic room and great townhouse,47.56567382630136,-122.28512059592815,Apartment,2,1.0,1.0,1.0,94.0,Seattle
2310,1750681,Ethiopian cottage #3,47.56856025948521,-122.28642871363995,House,2,1.0,1.0,1.0,96.0,Seattle
2311,7229312,Mount Baker Modern - Quiet View Apt,47.58769400741298,-122.29445712985981,Apartment,4,1.0,2.0,3.0,100.0,Seattle
2312,2520890,Passiflora Garden Guest Room,47.565769859744094,-122.28500740986901,House,2,1.0,1.0,1.0,94.0,Seattle
2313,8391954,Cozy Mid Century Modern Home 2Bd,47.59062865379524,-122.28982353273442,House,4,1.0,2.0,2.0,80.0,Seattle
2314,797358,Cozy Old House Near City Center,47.57124346464379,-122.29078834249539,House,2,1.0,1.0,1.0,99.0,Seattle
2315,7922013,Beautiful Downtown View  Room #1,47.586837476440884,-122.2952623242652,House,2,1.0,1.0,1.0,100.0,Seattle
2316,7956337,Cozy Red Brick Room,47.58828683081299,-122.2959124019172,House,2,1.0,1.0,1.0,93.0,Seattle
2317,2686659,Mt Baker Apartment,47.573779419977825,-122.28496363509196,Apartment,3,1.0,1.0,1.0,91.0,Seattle
2318,755613,Gem in Mount Baker Neighborhood,47.57375394588329,-122.29271991015274,Bed & Breakfast,2,1.0,1.0,1.0,96.0,Seattle
2319,1758935,Ethiopian cottage #1/Private Bath,47.569289228901674,-122.28554488711839,House,2,1.0,1.0,1.0,95.0,Seattle
2320,8474294,Cozy 2Br/2Bt Apt close to park,47.579529442788036,-122.29386574577316,House,4,2.0,2.0,1.0,40.0,Seattle
2321,3904056,Charming Seattle Studio,47.56438561397143,-122.26909735209499,Apartment,2,1.0,0.0,1.0,87.0,Seattle
2322,7914021,Cozy Cottage with Lake View,47.56028946396528,-122.26942791998924,House,2,1.0,1.0,1.0,95.0,Seattle
2325,7938153,Modern home near Lake Washington,47.55176860592204,-122.26177667167043,House,2,1.0,1.0,1.0,100.0,Seattle
2326,2763078,Private charming Northwest MIL,47.55920833628761,-122.27470533862518,House,3,1.0,1.0,2.0,92.0,Seattle
2327,3258213,Kayaks + Large Studio-Style Bedroom,47.544622345643965,-122.269518872106,House,2,1.0,1.0,1.0,100.0,Seattle
2328,7809455,Private Room in Family Home,47.550842010661995,-122.2700676308501,House,2,1.0,1.0,1.0,97.0,Seattle
2329,8409949,The Grand Palace Room w/Breakfast,47.54436648987397,-122.26851937384707,House,2,1.0,1.0,1.0,94.0,Seattle
2330,2150760,Seward Park Mother In Law,47.552436554712465,-122.27069213420437,House,2,1.0,0.0,1.0,94.0,Seattle
2331,5424448,Beautiful Tudor Home Water View,47.559601295379174,-122.27215391504616,House,6,2.0,3.0,4.0,80.0,Seattle
2332,1606171,Seattle's BEST RATE - Seward Park,47.54589892064228,-122.26374934561537,Apartment,2,1.0,1.0,1.0,93.0,Seattle
2333,136480,Bright Cheery Room in Seattle House,47.555084354487136,-122.26455326154438,House,2,1.0,1.0,1.0,95.0,Seattle
2334,4863369,Columbia City Urban Farm Stay,47.56542579712536,-122.27644114940814,House,2,1.0,1.0,1.0,97.0,Seattle
2335,7547290,Seward Park Garden Retreat - 2 BR,47.54732190236062,-122.27162352983196,Apartment,4,1.0,2.0,2.0,95.0,Seattle
2336,5918259,Big Lake View Seward Park MIL,47.5681646227417,-122.27464867974984,Apartment,2,1.0,1.0,1.0,99.0,Seattle
2337,5804875,A Place For A Family,47.551844146424415,-122.26228264050819,House,5,1.0,2.0,2.0,100.0,Seattle
2338,8409941,Bird's Nest Queen Room w/Breakfast,47.54361387680739,-122.26783350080488,House,2,1.0,1.0,1.0,96.0,Seattle
2339,8409969,The Treehouse Room w/Breakfast,47.544960892778775,-122.26923320835098,House,2,1.0,1.0,1.0,95.0,Seattle
2340,9170870,Swanky Sexy B Treehouse,47.565393599597826,-122.2716532910747,House,4,1.0,1.0,2.0,80.0,Seattle
2341,6168975,Spacious Lake View Retreat,47.56278256562194,-122.27191730720921,House,5,2.0,2.0,3.0,96.0,Seattle
2342,7263506,Private Mother-in-law Studio Apt,47.557082593258,-122.27504569416254,Apartment,3,1.0,0.0,2.0,100.0,Seattle
2343,7037522,Large Studio by Lake Washington,47.56052464906029,-122.26633250905022,Apartment,2,1.0,0.0,1.0,96.0,Seattle
2344,1416763,Lake Washington home,47.54428284957294,-122.26431641116764,House,8,1.5,4.0,4.0,90.0,Seattle
2345,3726391,PLAY- 3  Kayaks  Big 3 Bedroom Home,47.54672394646646,-122.26990257722716,House,5,2.0,3.0,3.0,100.0,Seattle
2347,3488436,Private room by Lake Washington,47.54079716679692,-122.26511823380142,House,4,1.0,1.0,3.0,94.0,Seattle
2348,1277033,"Modern, Clean, Private Entrance",47.54779235664975,-122.26620256530208,House,4,1.0,1.0,2.0,96.0,Seattle
2350,2736961,Garden Studio in Columbia City,47.55170408718154,-122.26974491116344,House,3,1.0,0.0,1.0,96.0,Seattle
2351,4716486,Charming house in Seattle,47.55181102799365,-122.26760690868349,House,4,1.0,1.0,1.0,88.0,Seattle
2352,7386675,Seward Park Bungalow (SeaFair Spot),47.55568444895418,-122.26645901295605,House,7,1.0,2.0,5.0,100.0,Seattle
2353,5240694,"Light , Airy Loft + 1 bdrm & more",47.55199612509775,-122.26472164455956,House,8,1.0,1.0,3.0,95.0,Seattle
2355,7402861,Beautiful Southeast Seattle,47.56000257027506,-122.27367366359312,House,2,1.0,1.0,1.0,95.0,Seattle
2356,741699,Seward Park Zen Retreat 苏厄德公园禅撤退,47.555463173680465,-122.27218381993416,House,4,1.0,2.0,2.0,95.0,Seattle
2357,6108006,Park Place Apartment with a View,47.55581751053628,-122.26535160191428,Apartment,2,1.0,1.0,1.0,99.0,Seattle
2358,8409962,The Love Room w/Breakfast,47.5455970350609,-122.2697923822612,House,2,1.0,1.0,1.0,95.0,Seattle
2359,5834820,"Enjoy Lake, Seward Park & the City",47.55863608677689,-122.2644841255617,House,2,1.0,1.0,2.0,99.0,Seattle
2360,6741135,Family Oasis with Stunning Views,47.54660516255363,-122.26668183984094,House,7,3.5,3.0,5.0,100.0,Seattle
2361,6555393,Lake Washington / Columbia City Apt,47.56277186070582,-122.27285395208298,House,4,1.0,1.0,2.0,93.0,Seattle
2362,67270,"Light and airy, steps to the Lake.",47.56168142907604,-122.27212282797501,House,2,1.0,1.0,1.0,96.0,Seattle
2363,7005538,Spacious Family Home Close to Lake,47.55060543163578,-122.26812918340084,House,8,2.0,4.0,5.0,100.0,Seattle
2364,1827586,Steps to Lake Washington 3 bed/2 ba,47.55351273704662,-122.26160981686719,House,8,2.0,3.0,3.0,94.0,Seattle
2365,7900497,Cozy Get Away in West Seattle!,47.566546921903104,-122.36544227921577,Apartment,2,1.0,0.0,1.0,100.0,Seattle
2367,4809486,"Private room, in dog-friendly house",47.556260390029195,-122.36330978356095,House,2,1.0,1.0,1.0,100.0,Seattle
2368,9849122,Cozy room 10 min downtown,47.56845043444761,-122.36206706752424,House,2,1.0,1.0,1.0,100.0,Seattle
2370,3993960,Green on Green - Middle Level Apt.,47.562106418081996,-122.36173120498158,House,2,1.0,1.0,1.0,96.0,Seattle
2372,5299060,In-City Suite Retreat,47.561297263755854,-122.36240166161778,Apartment,2,1.0,1.0,1.0,96.0,Seattle
